,title,region,region_name,region_parent_name,price,is_boost,property_size,bedrooms,bathrooms,furnishing
167,"Furnished 4bdrm Duplex in New Gra, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,110000000.0,enterprise,500.0,4.0,5.0,Furnished
168,"Furnished 4bdrm Duplex in Valley Estate, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,230000000.0,enterprise,500.0,4.0,5.0,Furnished
169,Furnished 4bdrm Bungalow in Helui Estate Enugu for sale,"Enugu State, Enugu",Enugu,Enugu State,85000000.0,enterprise,500.0,4.0,5.0,Furnished
170,"Furnished 5bdrm Duplex in Almond, Tenance 1, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,200000000.0,enterprise,500.0,5.0,5.0,Furnished
171,"Furnished 5bdrm Duplex in Crystal Court In, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,300000000.0,enterprise,600.0,5.0,6.0,Furnished
172,"Furnished 4bdrm Duplex in Wtc Estate, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,220000000.0,enterprise,500.0,4.0,4.0,Furnished
173,"Furnished 4bdrm Duplex in Alulu, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,95000000.0,enterprise,500.0,4.0,5.0,Furnished
174,"Furnished 4bdrm Bungalow in Legacy Estate, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,100000000.0,enterprise,500.0,4.0,5.0,Furnished
175,"Furnished 4bdrm Duplex in Brown And Brown, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,210000000.0,enterprise,500.0,4.0,5.0,Furnished
176,"Furnished 5bdrm Duplex in Centenary City, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,190000000.0,enterprise,500.0,5.0,6.0,Furnished
177,Furnished 4bdrm Duplex in Centenary City Enugu for sale,"Enugu State, Enugu",Enugu,Enugu State,120000000.0,enterprise,500.0,4.0,5.0,Furnished
178,"Furnished 4bdrm Duplex in Old Gra, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,550000000.0,enterprise,2600.0,4.0,5.0,Furnished
179,"Furnished 6bdrm Duplex in Lily Estate, , Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,350000000.0,enterprise,600.0,6.0,7.0,Furnished
181,"Furnished 4bdrm Duplex in Premier Layout, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,250000000.0,enterprise,500.0,4.0,5.0,Furnished
182,"Furnished 4bdrm Duplex in Mini Estate In, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,300000000.0,enterprise,500.0,4.0,5.0,Furnished
183,"Furnished 4bdrm Duplex in Ogui Road, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,100000000.0,enterprise,500.0,4.0,5.0,Furnished
184,"Furnished 6bdrm Duplex in Chime Estate, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,300000000.0,enterprise,800.0,6.0,7.0,Furnished
185,"3bdrm Duplex in Brick City Estate, Kubwa for sale","Abuja (Fct), Kubwa",Kubwa,Abuja (Fct),90000000.0,diamond,250.0,3.0,3.0,Unfurnished
186,"Furnished 5bdrm Duplex in Crystal Court Estate, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,300000000.0,enterprise,600.0,5.0,6.0,Furnished
187,"4bdrm Duplex in Godrey Okoye, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,150000000.0,enterprise,400.0,4.0,5.0,Unfurnished
188,7bdrm Bungalow in Ogba/Egbema/Ndoni for sale,"Rivers State, Ogba/Egbema/Ndoni",Ogba/Egbema/Ndoni,Rivers State,20500000.0,False,200.0,7.0,4.0,Unfurnished
189,"2bdrm Block of Flats in Ajah, Abraham Adesanya Estate for sale","Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,Ajah,85000000.0,premium,1523.0,2.0,2.0,Unfurnished
190,"4bdrm Duplex in Premier Layout, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,50000000.0,enterprise,1000.0,4.0,5.0,Unfurnished
191,"Furnished 4bdrm Duplex in Valley Estate, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,150000000.0,enterprise,500.0,4.0,5.0,Furnished
192,"Furnished 4bdrm Duplex in Upped North, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,200000000.0,enterprise,500.0,4.0,5.0,Furnished
193,"Furnished 5bdrm Duplex in Jedediah Garden, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,190000000.0,enterprise,500.0,5.0,6.0,Furnished
194,"Furnished 4bdrm Duplex in Helui, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,250000000.0,enterprise,500.0,4.0,5.0,Furnished
195,"5bdrm Duplex in Megamond, Ikota for sale","Lekki, Ikota",Ikota,Lekki,420000000.0,premium,328.0,5.0,6.0,Semi-Furnished
196,"Furnished 4bdrm Duplex in Transekulu, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,135000000.0,enterprise,600.0,4.0,5.0,Furnished
197,"Furnished 5bdrm Duplex in Wtc, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,300000000.0,enterprise,500.0,5.0,6.0,Furnished
198,"Furnished 5bdrm Duplex in Wtc Estate, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,350000000.0,enterprise,500.0,5.0,6.0,Furnished
199,Furnished 4bdrm Duplex in Enugu for sale,"Enugu State, Enugu",Enugu,Enugu State,550000000.0,enterprise,2400.0,4.0,5.0,Furnished
200,"Furnished 4bdrm Duplex in Valley Estate, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,250000000.0,enterprise,500.0,4.0,5.0,Furnished
201,"Furnished 2bdrm Block of Flats in Anamco Emene, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,250000000.0,enterprise,500.0,2.0,3.0,Furnished
202,"Furnished 4bdrm Duplex in Centenary City, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,220000000.0,enterprise,500.0,4.0,5.0,Furnished
203,"Furnished 4bdrm Bungalow in Camp Of Grace, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,130000000.0,enterprise,500.0,4.0,5.0,Furnished
204,"Furnished 5bdrm Duplex in Crystal Court, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,495000000.0,enterprise,600.0,5.0,6.0,Furnished
205,"Furnished 4bdrm Bungalow in Helui, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,85000000.0,enterprise,500.0,4.0,5.0,Furnished
206,"Furnished 4bdrm Duplex in City Ville, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,200000000.0,enterprise,500.0,4.0,5.0,Furnished
207,"Furnished 4bdrm Duplex in Valley Estate, Old for sale","Enugu State, Enugu",Enugu,Enugu State,198000000.0,enterprise,500.0,4.0,5.0,Furnished
208,"Furnished 5bdrm Duplex in Phase 6, Transekulu, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,175000000.0,enterprise,500.0,5.0,6.0,Furnished
209,"Furnished 4bdrm Duplex in Ugonabo, Estate,, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,145000000.0,enterprise,500.0,4.0,5.0,Furnished
210,2bdrm Apartment in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,280000000.0,diamond,3500.0,2.0,2.0,Semi-Furnished
211,3bdrm Bungalow in Lafia for sale,"Nasarawa State, Lafia",Lafia,Nasarawa State,40000000.0,False,1000.0,3.0,3.0,Unfurnished
212,"5bdrm Duplex in Ikate, Lekki for sale","Lagos State, Lekki",Lekki,Lagos State,750000000.0,diamond,5000.0,5.0,5.0,Semi-Furnished
213,"4bdrm Duplex in Eden Court, Lakowe for sale","Ibeju, Lakowe",Lakowe,Ibeju,80000000.0,False,250.0,4.0,4.0,Unfurnished
214,"4bdrm Block of Flats in Off Cmd Road, Ketu-Ikosi for sale","Kosofe, Ketu-Ikosi",Ketu-Ikosi,Kosofe,200000000.0,enterprise,600.0,4.0,4.0,Semi-Furnished
215,"2bdrm Room & Parlour in Off Cole, Lawanson for sale","Surulere, Lawanson",Lawanson,Surulere,200000000.0,enterprise,600.0,2.0,2.0,Unfurnished
216,"4bdrm Duplex in Lekki Ajah, Lagos Island / Lagos Island for sale","Lagos Island (Eko), Lagos Island / Lagos Island",Lagos Island / Lagos Island,Lagos Island (Eko),170000000.0,enterprise,400.0,4.0,5.0,Semi-Furnished
217,"3bdrm Block of Flats in Off Pedro Road, Shomolu / Shomolu for sale","Shomolu, Shomolu / Shomolu",Shomolu / Shomolu,Shomolu,480000000.0,enterprise,600.0,3.0,3.0,Semi-Furnished
218,"Furnished 4bdrm Duplex in Romax Homes Estate, Lekki for sale","Lagos State, Lekki",Lekki,Lagos State,150000000.0,enterprise,500.0,4.0,4.0,Furnished
219,"Furnished 3bdrm Duplex in Olowora,Magodo for sale","Ojodu, Magodo Isheri",Magodo Isheri,Ojodu,140000000.0,enterprise,500.0,3.0,3.0,Furnished
221,"3bdrm Bungalow in Omolayo, Akobo for sale","Ibadan, Akobo",Akobo,Ibadan,70000000.0,enterprise,545.0,3.0,3.0,Semi-Furnished
223,"Furnished 10bdrm Chalet in Igbudu Estate, Oko Afo for sale","Badagry, Oko Afo",Oko Afo,Badagry,150000000.0,enterprise,1500.0,10.0,5.0,Furnished
225,3bdrm Block of Flats in Onike-Yaba for sale,"Yaba, Onike",Onike,Yaba,420000000.0,enterprise,670.0,3.0,3.0,Semi-Furnished
226,5bdrm Duplex in Magodo Fase One for Sale,"Ojodu, Magodo Isheri",Magodo Isheri,Ojodu,330000000.0,enterprise,680.0,5.0,5.0,Semi-Furnished
228,4bdrm Duplex in Idado for sale,"Lekki, Idado",Idado,Lekki,295000000.0,premium,306.0,4.0,4.0,Semi-Furnished
230,20bdrm Block of Flats in Ogba Ikeja for sale,"Lagos State, Ikeja",Ikeja,Lagos State,340000000.0,enterprise,654.0,20.0,20.0,Semi-Furnished
231,"4bdrm Bungalow in Ishefun, Ayobo for sale","Ipaja, Ayobo",Ayobo,Ipaja,85000000.0,enterprise,650.0,4.0,3.0,Semi-Furnished
232,"5bdrm Duplex in Ikare, Ilashe for sale","Lagos State, Ilashe",Ilashe,Lagos State,150000000.0,enterprise,900.0,5.0,5.0,Semi-Furnished
233,3bdrm Duplex in Kubwa for sale,"Abuja (Fct), Kubwa",Kubwa,Abuja (Fct),150000000.0,enterprise,500.0,3.0,3.0,Unfurnished
234,6bdrm Duplex in Apo District for sale,"Abuja (Fct), Apo District",Apo District,Abuja (Fct),650000000.0,enterprise,600.0,6.0,6.0,Unfurnished
235,Furnished 4bdrm Duplex in Ogba Ikeja for sale,"Lagos State, Ikeja",Ikeja,Lagos State,280000000.0,enterprise,400.0,4.0,4.0,Furnished
236,"4bdrm Duplex in Ajah, Abraham Adesanya Estate for sale","Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,Ajah,190000000.0,premium,287.0,4.0,4.0,Unfurnished
237,4bdrm Duplex in Ajah for sale,"Ajah, Ado / Ajah",Ado / Ajah,Ajah,250000000.0,premium,314.0,4.0,4.0,Semi-Furnished
238,14bdrm Block of Flats in Ekoro Able Egba for sale,"Lagos State, Abule Egba",Abule Egba,Lagos State,85000000.0,enterprise,700.0,14.0,19.0,Semi-Furnished
239,3bdrm Block of Flats in Zone 6 / Wuse for sale,"Wuse, Zone 6 / Wuse",Zone 6 / Wuse,Wuse,700000000.0,enterprise,1200.0,3.0,2.0,Unfurnished
240,"3bdrm Penthouse in River Park, Lugbe District for sale","Abuja (Fct), Lugbe District",Lugbe District,Abuja (Fct),220000000.0,enterprise,300.0,3.0,2.0,Unfurnished
241,3bdrm Duplex in Adelabu for sale,"Surulere, Adelabu",Adelabu,Surulere,400000000.0,enterprise,600.0,3.0,3.0,Semi-Furnished
242,Furnished 5bdrm Duplex in Harris Drive Vgc for sale,"Ajah, Vgc / Ajah",Vgc / Ajah,Ajah,350000000.0,enterprise,500.0,5.0,6.0,Furnished
243,4bdrm Penthouse in Lugbe District for sale,"Abuja (Fct), Lugbe District",Lugbe District,Abuja (Fct),70000000.0,enterprise,500.0,4.0,4.0,Unfurnished
244,"3bdrm Bungalow in Temidire Estate, Osogbo for sale","Osun State, Osogbo",Osogbo,Osun State,30000000.0,False,900.0,3.0,3.0,Semi-Furnished
245,"Furnished 5bdrm Duplex in Lekki, Osapa london for sale","Lekki, Osapa London",Osapa London,Lekki,500000000.0,enterprise,400.0,5.0,5.0,Furnished
246,18bdrm Block of Flats in Ojodu Berger for sale,"Ojodu, Berger",Berger,Ojodu,250000000.0,enterprise,660.0,18.0,18.0,Semi-Furnished
247,4bdrm Duplex in Jahi for sale,"Abuja (Fct), Jahi",Jahi,Abuja (Fct),350000000.0,enterprise,300.0,4.0,3.0,Unfurnished
248,"5bdrm Duplex in Tian Vine, Lugbe District for sale","Abuja (Fct), Lugbe District",Lugbe District,Abuja (Fct),180000000.0,enterprise,700.0,5.0,4.0,Unfurnished
249,"2bdrm Block of Flats in Census Close.., Bode Thomas for sale","Surulere, Bode Thomas",Bode Thomas,Surulere,350000000.0,enterprise,500.0,2.0,2.0,Semi-Furnished
250,"3bdrm Block of Flats in Alcove Estate, Alagomeji for sale","Yaba, Alagomeji",Alagomeji,Yaba,150000000.0,enterprise,800.0,3.0,3.0,Semi-Furnished
251,5bdrm Duplex in Thomas for sale,"Ajah, Thomas Estate",Thomas Estate,Ajah,150000000.0,enterprise,400.0,5.0,5.0,Semi-Furnished
252,16bdrm Block of Flats in Ikotun/Igondu for sale,"Lagos State, Ikotun/Igando",Ikotun/Igando,Lagos State,140000000.0,enterprise,800.0,16.0,16.0,Semi-Furnished
253,"Furnished 5bdrm Duplex in Millennium Estate, Millenuim/UPS for sale","Gbagada, Millenuim/Ups",Millenuim/Ups,Gbagada,300000000.0,enterprise,600.0,5.0,5.0,Furnished
254,"12bdrm Block of Flats in Ogunrobi Estate, Alimosho for sale","Lagos State, Alimosho",Alimosho,Lagos State,140000000.0,enterprise,650.0,12.0,12.0,Semi-Furnished
256,3bdrm Duplex in Omole Phase 2 for sale,"Ikeja, Omole Phase 2",Omole Phase 2,Ikeja,136300000.0,enterprise,230.0,3.0,3.0,Semi-Furnished
257,"20bdrm Block of Flats in Jenson Supper Market, Ikotun/Igando for sale","Lagos State, Ikotun/Igando",Ikotun/Igando,Lagos State,350000000.0,enterprise,700.0,20.0,20.0,Semi-Furnished
258,"Furnished 3bdrm Block of Flats in Off Ogunlana Drive, Surulere for sale","Lagos State, Surulere",Surulere,Lagos State,140000000.0,enterprise,400.0,3.0,3.0,Furnished
259,6bdrm Duplex in Magodo Phase 2 for sale,"Lagos State, Magodo",Magodo,Lagos State,700000000.0,enterprise,500.0,6.0,6.0,Semi-Furnished
260,"5bdrm Duplex in Chevron, Ajah for sale","Lagos State, Ajah",Ajah,Lagos State,380000000.0,enterprise,400.0,5.0,5.0,Semi-Furnished
261,"3bdrm Block of Flats in College Road Ogba, Ikeja for sale","Lagos State, Ikeja",Ikeja,Lagos State,130000000.0,enterprise,650.0,3.0,3.0,Semi-Furnished
262,8bdrm Apartment in Phase 4 Kubwa for sale,"Abuja (Fct), Kubwa",Kubwa,Abuja (Fct),130000000.0,False,600.0,8.0,8.0,Unfurnished
263,"4bdrm House in Raudakeyi, Nasarawa-Kano for sale","Kano State, Nasarawa-Kano",Nasarawa-Kano,Kano State,5000000.0,False,4020.0,4.0,1.0,Unfurnished
264,Furnished 4bdrm Duplex in Opebi Ikeja for sale,"Ikeja, Opebi",Opebi,Ikeja,400000000.0,enterprise,500.0,4.0,4.0,Furnished
265,"4bdrm Bungalow in Iragon, Badagry / Badagry for sale","Badagry, Badagry / Badagry",Badagry / Badagry,Badagry,10000000.0,enterprise,350.0,4.0,5.0,Unfurnished
266,4bdrm Duplex in Off Masha/Kilo for sale,"Surulere, Masha",Masha,Surulere,280000000.0,enterprise,400.0,4.0,4.0,Semi-Furnished
267,"18bdrm Block of Flats in College Road Ogba, Ikeja for sale","Lagos State, Ikeja",Ikeja,Lagos State,530000000.0,enterprise,650.0,18.0,18.0,Semi-Furnished
268,"10bdrm Block of Flats in Bale Street, Badagry / Badagry for sale","Badagry, Badagry / Badagry",Badagry / Badagry,Badagry,22000000.0,enterprise,1300.0,10.0,5.0,Unfurnished
269,3bdrm Duplex in Lugbe District for sale,"Abuja (Fct), Lugbe District",Lugbe District,Abuja (Fct),125000000.0,enterprise,600.0,3.0,4.0,Unfurnished
270,3bdrm Bungalow in Ibadan for sale,"Oyo State, Ibadan",Ibadan,Oyo State,45000000.0,diamond,800.0,3.0,4.0,Unfurnished
271,5bdrm Duplex in Magodo Phase One for sale,"Magodo, Gra Phase 1",Gra Phase 1,Magodo,420000000.0,enterprise,500.0,5.0,5.0,Semi-Furnished
272,5bdrm Duplex in Ajah Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,190000000.0,enterprise,400.0,5.0,5.0,Semi-Furnished
273,3bdrm Block of Flats in Bank Anthony Way for sale,"Ikeja, Mobolaji Bank Anthony Way",Mobolaji Bank Anthony Way,Ikeja,400000000.0,enterprise,600.0,3.0,3.0,Semi-Furnished
274,"3bdrm Block of Flats in Isheri Opic, Kosofe for sale","Lagos State, Kosofe",Kosofe,Lagos State,100000000.0,diamond,500.0,3.0,3.0,Unfurnished
275,Furnished 5bdrm Duplex in Omole Phase 1 for sale,"Ikeja, Omole Phase 1",Omole Phase 1,Ikeja,700000000.0,enterprise,700.0,5.0,4.0,Furnished
276,4bdrm Duplex in Apo District for sale,"Abuja (Fct), Apo District",Apo District,Abuja (Fct),550000000.0,diamond,2000.0,4.0,4.0,Semi-Furnished
277,"Furnished 2bdrm Block of Flats in F01, Kubwa for sale","Abuja (Fct), Kubwa",Kubwa,Abuja (Fct),80000000.0,premium,1500.0,2.0,3.0,Furnished
278,3bdrm Bungalow in Life Camp for sale,"Gwarinpa, Life Camp",Life Camp,Gwarinpa,180000000.0,enterprise,500.0,3.0,3.0,Unfurnished
279,3bdrm Penthouse in Sabon Lugbe for sale,"Lugbe District, Sabon Lugbe",Sabon Lugbe,Lugbe District,140000000.0,enterprise,450.0,3.0,3.0,Unfurnished
280,4bdrm Duplex in Katampe Extension for sale,"Katampe, Katampe Extension",Katampe Extension,Katampe,650000000.0,enterprise,300.0,4.0,4.0,Unfurnished
281,Furnished 4bdrm Duplex in Omole Phase1 for sale,"Ikeja, Omole Phase 1",Omole Phase 1,Ikeja,400000000.0,enterprise,600.0,4.0,4.0,Furnished
282,3bdrm Block of Flats in Katampe for sale,"Katampe, Katampe (Main)",Katampe (Main),Katampe,130000000.0,diamond,1000.0,3.0,4.0,Unfurnished
283,Furnished 4bdrm Duplex in Maryland Ikeja for sale,"Lagos State, Ikeja",Ikeja,Lagos State,350000000.0,enterprise,400.0,4.0,5.0,Furnished
284,"6bdrm Duplex in Iragon, Badagry / Badagry for sale","Badagry, Badagry / Badagry",Badagry / Badagry,Badagry,25000000.0,enterprise,350.0,6.0,6.0,Unfurnished
285,Furnished 4bdrm Duplex in Ajah Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,150000000.0,enterprise,3500.0,4.0,5.0,Furnished
286,Furnished 2bdrm Block of Flats in Ok Oba for sale,"Agege, Oko-Oba",Oko-Oba,Agege,55000000.0,enterprise,500.0,2.0,2.0,Furnished
287,"18bdrm Block of Flats in Fagbile Estate, Ojo for sale","Lagos State, Ojo",Ojo,Lagos State,160000000.0,enterprise,650.0,18.0,20.0,Semi-Furnished
288,"12bdrm Block of Flats in Ilekpo By The Bustop, Badagry for sale","Lagos State, Badagry",Badagry,Lagos State,10000000.0,enterprise,650.0,12.0,16.0,Unfurnished
289,7bdrm Duplex in Omole Phase 2 for sale,"Ikeja, Omole Phase 2",Omole Phase 2,Ikeja,300000000.0,enterprise,450.0,7.0,7.0,Semi-Furnished
290,"5bdrm Duplex in Basic Estate, Lokogoma for sale","Abuja (Fct), Lokogoma",Lokogoma,Abuja (Fct),280000000.0,enterprise,2000.0,5.0,5.0,Unfurnished
291,"11bdrm Block of Flats in Iragon, Badagry for sale","Lagos State, Badagry",Badagry,Lagos State,18000000.0,enterprise,900.0,11.0,11.0,Unfurnished
292,5bdrm Duplex in Magodo Fase One for sale,"Ojodu, Magodo Isheri",Magodo Isheri,Ojodu,250000000.0,enterprise,680.0,5.0,5.0,Semi-Furnished
293,Furnished 3bdrm Bungalow in Iragon Ikoga Mowo for sale,"Lagos State, Badagry",Badagry,Lagos State,35000000.0,enterprise,700.0,3.0,3.0,Furnished
294,5bdrm Duplex in Life Camp for sale,"Gwarinpa, Life Camp",Life Camp,Gwarinpa,500000000.0,enterprise,500.0,5.0,5.0,Unfurnished
295,4bdrm Townhouse/Terrace in Life Camp for sale,"Gwarinpa, Life Camp",Life Camp,Gwarinpa,230000000.0,premium,200.0,4.0,4.0,Unfurnished
296,4bdrm Duplex in Katampe Extension for sale,"Katampe, Katampe Extension",Katampe Extension,Katampe,750000000.0,enterprise,300.0,4.0,4.0,Unfurnished
297,2bdrm Block of Flats in Lugbe District for sale,"Abuja (Fct), Lugbe District",Lugbe District,Abuja (Fct),90000000.0,enterprise,150.0,2.0,2.0,Unfurnished
298,4bdrm House in Gwarinpa for sale,"Abuja (Fct), Gwarinpa",Gwarinpa,Abuja (Fct),280000000.0,enterprise,500.0,4.0,4.0,Unfurnished
299,"4bdrm Duplex in Prestigious Alamutu, Ifako-Ijaiye for sale","Lagos State, Ifako-Ijaiye",Ifako-Ijaiye,Lagos State,220000000.0,enterprise,300.0,4.0,4.0,Semi-Furnished
300,Furnished 4bdrm Duplex in Gbagada for sale,"Lagos State, Gbagada",Gbagada,Lagos State,220000000.0,enterprise,300.0,4.0,4.0,Furnished
301,4bdrm Duplex in Jahi for sale,"Abuja (Fct), Jahi",Jahi,Abuja (Fct),260000000.0,enterprise,250.0,4.0,4.0,Unfurnished
302,"Furnished 2bdrm Block of Flats in Off Chief Natufe, Bode Thomas","Surulere, Bode Thomas",Bode Thomas,Surulere,110000000.0,enterprise,500.0,2.0,2.0,Furnished
303,2bdrm Apartment in Katampe Main for sale,"Katampe, Katampe (Main)",Katampe (Main),Katampe,80000000.0,premium,250.0,2.0,2.0,Unfurnished
304,"4bdrm Duplex in Off Arubiewe - Olodo, Iwo Road for sale","Ibadan, Iwo Road",Iwo Road,Ibadan,45000000.0,enterprise,500.0,4.0,5.0,Unfurnished
305,5bdrm Duplex in Vgc for sale,"Ajah, Vgc / Ajah",Vgc / Ajah,Ajah,250000000.0,enterprise,600.0,5.0,6.0,Semi-Furnished
306,5bdrm Duplex in Durumi for sale,"Abuja (Fct), Durumi",Durumi,Abuja (Fct),350000000.0,enterprise,700.0,5.0,4.0,Unfurnished
307,3bdrm Block of Flats in Ifako- Gbagada for sale,"Gbagada, Ifako-Gbagada",Ifako-Gbagada,Gbagada,320000000.0,enterprise,600.0,3.0,3.0,Semi-Furnished
308,"13bdrm Block of Flats in Ajara, Badagry for sale","Lagos State, Badagry",Badagry,Lagos State,75000000.0,enterprise,500.0,13.0,17.0,Semi-Furnished
310,3bdrm Block of Flats in Ketu for sale,"Kosofe, Ketu-Alapere",Ketu-Alapere,Kosofe,150000000.0,enterprise,600.0,3.0,3.0,Semi-Furnished
311,"12bdrm Block of Flats in Tired Street Igondu, Ikotun/Igando for sale","Lagos State, Ikotun/Igando",Ikotun/Igando,Lagos State,135000000.0,enterprise,700.0,12.0,14.0,Semi-Furnished
312,2bdrm Bungalow in Lugbe District for sale,"Abuja (Fct), Lugbe District",Lugbe District,Abuja (Fct),90000000.0,enterprise,300.0,2.0,2.0,Unfurnished
314,"12bdrm Block of Flats in Ajara, Badagry / Badagry for sale","Badagry, Badagry / Badagry",Badagry / Badagry,Badagry,150000000.0,enterprise,680.0,12.0,16.0,Semi-Furnished
315,Furnished 4bdrm Bungalow in Egan for sale,"Ikotun/Igando, Egan",Egan,Ikotun/Igando,75000000.0,enterprise,400.0,4.0,4.0,Furnished
316,"Furnished 3bdrm Duplex in River Park Estate, Lugbe District for sale","Abuja (Fct), Lugbe District",Lugbe District,Abuja (Fct),350000000.0,enterprise,650.0,3.0,3.0,Furnished
317,3bdrm Apartment in Wuye for sale,"Abuja (Fct), Wuye",Wuye,Abuja (Fct),200000000.0,enterprise,500.0,3.0,3.0,Unfurnished
318,"Furnished 5bdrm Duplex in Olaleye Newtown, Alaka/Iponri for sale","Surulere, Alaka/Iponri",Alaka/Iponri,Surulere,180000000.0,enterprise,400.0,5.0,4.0,Furnished
319,Furnished 4bdrm Duplex in Shonibare Estate for sale,"Maryland, Shonibare Estate",Shonibare Estate,Maryland,400000000.0,enterprise,400.0,4.0,4.0,Furnished
